candidate_id,source,title,composer_normalized,grade,grade_source,predicted_grade,composite_percentile,midi_max_pct,max_chord_stack_pct,voice_count_max_pct,polyphonic_measure_ratio_pct,measure_count_pct
mutopia:ftp/KnjzeF/knjze12monferC/knjze12monferC#movement01,mutopia,Twelve Monferrine,Frantisek Max Knjze,,,6,37.6,36.5,54.9,19.8,60.6,16.2
mutopia:ftp/KnjzeF/knjze12monferC/knjze12monferC#movement02,mutopia,Twelve Monferrine,Frantisek Max Knjze,,,6,37.6,36.5,54.9,19.8,60.6,16.2
mutopia:ftp/KnjzeF/knjze12monferD/knjze12monferD#movement01,mutopia,Twelve Monferrine,Frantisek Max Knjze,,,6,37.6,36.5,54.9,19.8,60.6,16.2
mutopia:ftp/KnjzeF/knjze12monferD/knjze12monferD#movement02,mutopia,Twelve Monferrine,Frantisek Max Knjze,,,6,37.6,36.5,54.9,19.8,60.6,16.2
mutopia:ftp/KnjzeF/knjze12monferE/knjze12monferE#movement01,mutopia,Twelve Monferrine,Frantisek Max Knjze,,,6,40.4,50.7,54.9,19.8,60.6,16.2
mutopia:ftp/KnjzeF/knjze12monferE/knjze12monferE#movement02,mutopia,Twelve Monferrine,Frantisek Max Knjze,,,6,40.4,50.7,54.9,19.8,60.6,16.2
mutopia:ftp/KnjzeF/knjze12monferF/knjze12monferF#movement01,mutopia,Twelve Monferrine,Frantisek Max Knjze,,,6,35.9,27.8,54.9,19.8,60.6,16.2
mutopia:ftp/KnjzeF/knjze12monferF/knjze12monferF#movement02,mutopia,Twelve Monferrine,Frantisek Max Knjze,,,6,35.9,27.8,54.9,19.8,60.6,16.2
mutopia:ftp/KnjzeF/knjze12monferG/knjze12monferG#movement01,mutopia,Twelve Monferrine,Frantisek Max Knjze,,,6,37.6,36.5,54.9,19.8,60.6,16.2
mutopia:ftp/KnjzeF/knjze12monferG/knjze12monferG#movement02,mutopia,Twelve Monferrine,Frantisek Max Knjze,,,6,37.6,36.5,54.9,19.8,60.6,16.2
mutopia:ftp/KnjzeF/knjze12monferH/knjze12monferH#movement01,mutopia,Twelve Monferrine,Frantisek Max Knjze,,,6,40.4,50.7,54.9,19.8,60.6,16.2
mutopia:ftp/KnjzeF/knjze12monferH/knjze12monferH#movement02,mutopia,Twelve Monferrine,Frantisek Max Knjze,,,6,40.4,50.7,54.9,19.8,60.6,16.2
mutopia:ftp/KnjzeF/knjze12monferI/knjze12monferI#movement01,mutopia,Twelve Monferrine,Frantisek Max Knjze,,,6,39.2,50.7,54.9,19.8,60.6,10.0
mutopia:ftp/KnjzeF/knjze12monferI/knjze12monferI#movement02,mutopia,Twelve Monferrine,Frantisek Max Knjze,,,6,39.2,50.7,54.9,19.8,60.6,10.0
mutopia:ftp/KnjzeF/knjze12monferJ/knjze12monferJ#movement01,mutopia,Twelve Monferrine,Frantisek Max Knjze,,,6,37.6,36.5,54.9,19.8,60.6,16.2
mutopia:ftp/KnjzeF/knjze12monferJ/knjze12monferJ#movement02,mutopia,Twelve Monferrine,Frantisek Max Knjze,,,6,37.6,36.5,54.9,19.8,60.6,16.2
mutopia:ftp/KnjzeF/knjze12monferK/knjze12monferK#movement01,mutopia,Twelve Monferrine,Frantisek Max Knjze,,,6,43.0,63.6,54.9,19.8,60.6,16.2
mutopia:ftp/KnjzeF/knjze12monferK/knjze12monferK#movement02,mutopia,Twelve Monferrine,Frantisek Max Knjze,,,6,43.0,63.6,54.9,19.8,60.6,16.2
mutopia:ftp/KnjzeF/knjze12monferL/knjze12monferL#movement01,mutopia,Twelve Monferrine,Frantisek Max Knjze,,,6,48.8,92.5,54.9,19.8,60.6,16.2
mutopia:ftp/KnjzeF/knjze12monferL/knjze12monferL#movement02,mutopia,Twelve Monferrine,Frantisek Max Knjze,,,6,48.8,92.5,54.9,19.8,60.6,16.2
mutopia:ftp/KuffnerJ/air-varie/air-varie#movement01,mutopia,Air varié,Joseph Küffner,,,5,30.4,0.4,54.9,19.8,60.6,16.2
mutopia:ftp/KuffnerJ/air-varie/air-varie#movement02,mutopia,Air varié,Joseph Küffner,,,3,12.6,6.4,3.2,19.8,10.0,23.5
mutopia:ftp/KuffnerJ/air-varie/air-varie#movement03,mutopia,Air varié,Joseph Küffner,,,3,14.6,6.4,3.2,19.8,5.6,37.6
mutopia:ftp/MatiegkaWT/Matiegka2/Matiegka2#movement01,mutopia,Nº. 2. Rondo,Wenzel Thomas Matiegka,,,7,67.0,27.8,91.4,59.8,60.6,95.7
mutopia:ftp/MatiegkaWT/Matiegka2/Matiegka2#movement02,mutopia,Nº. 2. Rondo,Wenzel Thomas Matiegka,,,7,67.0,27.8,91.4,59.8,60.6,95.7
mutopia:ftp/MatiegkaWT/Matiegka3/Matiegka3#movement01,mutopia,Nº. 3. Andante,Wenzel Thomas Matiegka,,,6,52.9,36.5,54.9,19.8,60.6,92.5
mutopia:ftp/MatiegkaWT/Matiegka3/Matiegka3#movement02,mutopia,Nº. 3. Andante,Wenzel Thomas Matiegka,,,6,52.9,36.5,54.9,19.8,60.6,92.5
mutopia:ftp/MatiegkaWT/Matiegka4/Matiegka4#movement01,mutopia,Nº. 4. Menuetto.,Wenzel Thomas Matiegka,,,6,54.3,36.5,54.9,19.8,60.6,99.6
mutopia:ftp/MatiegkaWT/Matiegka4/Matiegka4#movement02,mutopia,Nº. 4. Menuetto.,Wenzel Thomas Matiegka,,,6,54.3,36.5,54.9,19.8,60.6,99.6
mutopia:ftp/MatiegkaWT/Matiegka5/Matiegka5#movement01,mutopia,Nº. 5. Siciliano.,Wenzel Thomas Matiegka,,,7,74.6,63.6,91.4,59.8,60.6,97.8
mutopia:ftp/MatiegkaWT/Matiegka5/Matiegka5#movement02,mutopia,Nº. 5. Siciliano.,Wenzel Thomas Matiegka,,,7,74.6,63.6,91.4,59.8,60.6,97.8
mutopia:ftp/MertzJK/mertz_etude/mertz_etude#movement01,mutopia,Etude in A minor,Johann Kaspar Mertz,,,5,34.4,20.3,54.9,19.8,60.6,16.2
mutopia:ftp/MilanL/milan-pavan2/milan-pavan2#movement02,mutopia,Pavan 2,Luis Milan,,,6,40.0,36.5,16.2,19.8,60.6,67.1
mutopia:ftp/PapezikR/forsting/forsting#movement01,mutopia,Recuerdos,Radan Papežík,,,6,50.4,98.7,3.2,59.8,4.6,85.6
mutopia:ftp/SorF/O1/sor_op1_1/sor_op1_1#movement01,mutopia,Six divertissements pour la guitare,Fernando Sor,,,6,50.0,16.5,91.4,59.8,60.6,21.9
mutopia:ftp/SorF/O2/sor_op2_1/sor_op2_1#movement01,mutopia,Six divertissements pour la guitare,Fernando Sor,,,6,39.5,50.7,16.2,59.8,60.6,10.0
mutopia:ftp/SorF/O2/sor_op2_2/sor_op2_2#movement01,mutopia,Six divertissements pour la guitare,Fernando Sor,,,6,54.2,63.6,16.2,59.8,60.6,70.7
mutopia:ftp/SorF/O2/sor_op2_3/sor_op2_3#movement02,mutopia,Six divertissements pour la guitare,Fernando Sor,,,7,65.9,80.8,54.9,59.8,60.6,73.5
mutopia:ftp/SorF/O29/o29-13/o29-13#movement01,mutopia,Opus 29 no. 13,Fernando Sor,,,6,47.8,80.8,3.2,59.8,5.8,89.4
mutopia:ftp/SorF/O35/sorf_op35_no1/sorf_op35_no1#movement01,mutopia,24 Studies for the Guitar,Fernando Sor,,,5,29.4,3.1,16.2,19.8,60.6,47.1
mutopia:ftp/SorF/O35/sorf_op35_no10/sorf_op35_no10#movement01,mutopia,24 Studies for the Guitar,Fernando Sor,,,6,39.2,6.4,16.2,59.8,60.6,53.2
mutopia:ftp/SorF/O35/sorf_op35_no11/sorf_op35_no11#movement01,mutopia,24 Studies for the Guitar,Fernando Sor,,,6,40.5,12.5,54.9,19.8,60.6,54.6
mutopia:ftp/SorF/O35/sorf_op35_no13/sorf_op35_no13#movement01,mutopia,24 Studies for the Guitar,Fernando Sor,,,5,25.2,3.1,3.2,59.8,13.1,47.1
mutopia:ftp/SorF/O35/sorf_op35_no15/sorf_op35_no15#movement01,mutopia,24 Studies for the Guitar,Fernando Sor,,,5,29.3,14.6,16.2,19.8,60.6,35.3
mutopia:ftp/SorF/O35/sorf_op35_no16/sorf_op35_no16#movement01,mutopia,24 Studies for the Guitar,Fernando Sor,,,7,61.4,14.6,91.4,59.8,60.6,80.4
mutopia:ftp/SorF/O35/sorf_op35_no17/sorf_op35_no17#movement01,mutopia,24 Studies for the Guitar,Fernando Sor,,,6,45.8,6.4,54.9,59.8,60.6,47.1
mutopia:ftp/SorF/O35/sorf_op35_no18/sorf_op35_no18#movement01,mutopia,24 Studies for the Guitar,Fernando Sor,,,6,47.4,3.1,54.9,59.8,60.6,58.8
mutopia:ftp/SorF/O35/sorf_op35_no19/sorf_op35_no19#movement01,mutopia,24 Studies for the Guitar,Fernando Sor,,,6,47.7,3.1,91.4,19.8,60.6,63.8
mutopia:ftp/SorF/O35/sorf_op35_no2/sorf_op35_no2#movement01,mutopia,24 Studies for the Guitar,Fernando Sor,,,5,34.7,4.7,16.2,59.8,60.6,32.4
mutopia:ftp/SorF/O35/sorf_op35_no20/sorf_op35_no20#movement01,mutopia,24 Studies for the Guitar,Fernando Sor,,,6,35.3,20.3,3.2,59.8,6.4,86.8
mutopia:ftp/SorF/O35/sorf_op35_no21/sorf_op35_no21#movement01,mutopia,24 Studies for the Guitar,Fernando Sor,,,7,55.3,6.4,54.9,92.4,60.6,62.4
mutopia:ftp/SorF/O35/sorf_op35_no22/sorf_op35_no22#movement02,mutopia,24 Studies for the Guitar,Fernando Sor,,,6,50.4,9.6,54.9,59.8,60.6,67.1
mutopia:ftp/SorF/O35/sorf_op35_no23/sorf_op35_no23#movement01,mutopia,24 Studies for the Guitar,Fernando Sor,,,5,26.0,20.3,54.9,19.8,8.3,26.8
mutopia:ftp/SorF/O35/sorf_op35_no24/sorf_op35_no24#movement01,mutopia,24 Studies for the Guitar,Fernando Sor,,,5,25.5,12.5,3.2,19.8,17.5,74.4
mutopia:ftp/SorF/O35/sorf_op35_no3/sorf_op35_no3#movement01,mutopia,24 Studies for the Guitar,Fernando Sor,,,6,35.7,6.4,16.2,59.8,60.6,35.3
mutopia:ftp/SorF/O35/sorf_op35_no4/sorf_op35_no4#movement01,mutopia,24 Studies for the Guitar,Fernando Sor,,,6,38.6,3.1,16.2,59.8,60.6,53.2
mutopia:ftp/SorF/O35/sorf_op35_no5/sorf_op35_no5#movement01,mutopia,24 Studies for the Guitar,Fernando Sor,,,3,19.3,9.6,3.2,19.8,5.2,58.8
mutopia:ftp/SorF/O35/sorf_op35_no6/sorf_op35_no6#movement01,mutopia,24 Studies for the Guitar,Fernando Sor,,,6,36.5,9.6,54.9,19.8,60.6,37.6
mutopia:ftp/SorF/O35/sorf_op35_no7/sorf_op35_no7#movement01,mutopia,24 Studies for the Guitar,Fernando Sor,,,6,46.8,9.6,54.9,59.8,60.6,49.2
mutopia:ftp/SorF/O35/sorf_op35_no8/sorf_op35_no8#movement01,mutopia,24 Studies for the Guitar,Fernando Sor,,,6,45.5,9.6,54.9,19.8,60.6,82.8
mutopia:ftp/SorF/O35/sorf_op35_no9/sorf_op35_no9#movement01,mutopia,24 Studies for the Guitar,Fernando Sor,,,5,23.4,6.4,3.2,19.8,16.8,70.7
mutopia:ftp/SorF/O45/sorf-op45n01/sorf-op45n01#movement01,mutopia,Six Petites Pièces,F. Sor,,,7,57.1,3.1,91.4,59.8,60.6,70.7
mutopia:ftp/SorF/O45/sorf-op45n02/sorf-op45n02#movement01,mutopia,Six Petites Pièces,F. Sor,,,6,52.5,16.5,54.9,59.8,60.6,70.7
mutopia:ftp/SorF/O45/sorf-op45n03/sorf-op45n03#movement02,mutopia,Six Petites Pièces,F. Sor,,,3,18.3,3.1,3.2,59.8,9.3,16.2
mutopia:ftp/SorF/O45/sorf-op45n03/sorf-op45n03#movement03,mutopia,Six Petites Pièces,F. Sor,,,5,33.3,6.4,16.2,59.8,60.6,23.5
mutopia:ftp/SorF/O45/sorf-op45n03/sorf-op45n03#movement04,mutopia,Six Petites Pièces,F. Sor,,,6,35.6,16.5,16.2,59.8,60.6,25.0
mutopia:ftp/SorF/O45/sorf-op45n04/sorf-op45n04#movement01,mutopia,Six Petites Pièces,F. Sor,,,6,50.0,23.0,54.9,59.8,19.9,92.5
mutopia:ftp/SorF/O45/sorf-op45n05/sorf-op45n05#movement01,mutopia,Six Petites Pièces,F. Sor,,,7,58.4,63.6,16.2,59.8,60.6,91.8
mutopia:ftp/SorF/O5/sor-op5-5/sor-op5-5#movement01,mutopia,Andante Largo,Fernando Sor,,,7,57.4,80.8,91.4,19.8,4.8,90.0
mutopia:ftp/SorF/O60/sor_op60-02/sor_op60-02#movement01,mutopia,25 Progressive Lessons,Fernando Sor,,,5,21.5,27.8,3.2,19.8,3.2,53.2
mutopia:ftp/SorF/O60/sor_op60-05/sor_op60-05#movement01,mutopia,25 Progressive Lessons,Fernando Sor,,,5,26.2,36.5,3.2,19.8,14.7,56.9
mutopia:ftp/SorF/O60/sor_op60-06/sor_op60-06#movement01,mutopia,25 Progressive Studies,Fernando Sor,,,3,14.9,3.1,16.2,3.5,4.9,47.1
mutopia:ftp/SorF/O60/sor_op60-07/sor_op60-07#movement01,mutopia,25 Progressive Studies,Fernando Sor,,,3,16.8,1.1,16.2,3.5,4.2,58.8
mutopia:ftp/SorF/O60/sor_op60-08/sor_op60-08#movement01,mutopia,25 Progressive Studies,Fernando Sor,,,3,10.9,3.1,16.2,19.8,5.4,10.0
mutopia:ftp/SorF/O60/sor_op60-09/sor_op60-09#movement01,mutopia,25 Progressive Studies,Fernando Sor,,,3,8.0,3.1,3.2,19.8,3.9,10.0
mutopia:ftp/SorF/O60/sor_op60-10/sor_op60-10#movement01,mutopia,25 Progressive Studies,Fernando Sor,,,3,7.4,3.1,16.2,3.5,4.1,10.0
mutopia:ftp/SorF/O60/sor_op60-11/sor_op60-11#movement01,mutopia,25 Progressive Studies,Fernando Sor,,,5,25.7,16.5,54.9,3.5,6.6,47.1
mutopia:ftp/SorF/O60/sor_op60-12/sor_op60-12#movement01,mutopia,25 Progressive Studies,Fernando Sor,,,3,14.7,12.5,16.2,3.5,3.8,37.6
mutopia:ftp/SorF/O60/sor_op60-13/sor_op60-13#movement01,mutopia,25 Progressive Studies,Fernando Sor,,,5,26.4,3.1,16.2,19.8,60.6,32.4
mutopia:ftp/SorF/SorF_Andantino/SorF_Andantino#movement01,mutopia,Andantino,Fernando Sor,,,6,54.0,6.4,54.9,59.8,60.6,88.3
mutopia:ftp/TarregaF/capricho-arabe/capricho-arabe#movement02,mutopia,Capricho Árabe,Francisco Tárrega,,,7,58.3,27.8,54.9,59.8,60.6,88.7
mutopia:ftp/TarregaF/claro-de-luna/claro-de-luna#movement02,mutopia,CLARO DE LUNA,Arr: de F. Tárrega,,,7,64.5,50.7,54.9,59.8,60.6,96.4
